"gene","rho_inflammatory","p_inflammatory","fdr_inflammatory","rho_oxphos","p_oxphos","fdr_oxphos","neglog10FDR_oxph","status_oxph"
"PET112L",0.217897886638261,0.0138569244786869,0.0505036017614492,0.541151898716217,5.08209616363697e-11,4.29061937519942e-09,8.36748001042246,"Significant"
"LOC442711",-0.102426649793776,0.251474249126469,0.447632703677149,-0.270581411698538,0.00216124374396706,0.011309220331628,1.94656733471586,"Not significant"
"TADA1L",-0.176954702373383,0.0465693645576495,0.132268982039501,0.130814894449215,0.142664599928594,0.295374383492046,0.529627171821808,"Not significant"
"LACTB2",0.165457099294063,0.0630263802765066,0.166878625697393,0.294502681065594,0.00077683218949108,0.00484356795231548,2.31483460299671,"Not significant"
"RAB40B",-0.341043307086614,9.59115777314661e-05,0.000704090979913345,-0.0514857517810274,0.564909490645851,0.731136266019804,0.136001673568389,"Not significant"
"CHI3L2",-0.0612345331833521,0.493535902965105,0.686278926161353,0.180288010873641,0.0426500246856732,0.12239443037149,0.912238344559438,"Not significant"
"CCL3",0.388187804649419,7.70463879552605e-06,7.64658806535069e-05,0.0465703505811774,0.602670326259126,0.760930354711225,0.118655090862469,"Not significant"
"HNRNPF",0.136143138357705,0.126853964826021,0.279247432063861,0.17152348143982,0.0539277378488303,0.146250722921065,0.834901978511741,"Not significant"
"LOC253012",-0.292691929133858,0.000880273034962375,0.00484930792349866,-0.255284495688039,0.00386440854695939,0.0181966413312655,1.74000876508668,"Not significant"
"TSHZ2",-0.0244305399325084,0.784862090225161,0.886161886997927,0.110341676040495,0.216535726268752,0.394855572747374,0.403561728243916,"Not significant"
"LIPT1",0.0966265935508061,0.279431017408637,0.479452019844772,0.211760639295088,0.0169973022654052,0.0595343349151231,1.22523249370937,"Not significant"
"LOC732425",0.287876124859393,0.0010769019153258,0.0057658598186171,0.365456271091114,2.72283418160135e-05,0.000298361433688625,3.52525731463995,"Significant"
"CREBL1",0.0124613329583802,0.889279371955388,0.943708666665943,-0.25701865391826,0.00362390005805438,0.0173070807821925,1.76177617921302,"Not significant"
"COPZ2",-0.150725299962505,0.09074005244832,0.218759236973849,-0.212973378327709,0.0163646761399772,0.0577041187113786,1.23879318736791,"Not significant"
"FAM5B",-0.517113095238095,7.0268556033564e-10,2.63863671828125e-08,-0.526920463067117,2.30199287415307e-10,1.60372870572403e-08,7.79486909713171,"Significant"
"SNORA33",-0.00779199475065617,0.930641971550522,0.966457429106379,0.164739173228346,0.0642615896894004,0.166435797302411,0.778753259181758,"Not significant"
"KCNN4",0.0931407011623547,0.29720478233976,0.498376686573078,0.22471409823772,0.0112253897041797,0.0429404864782512,1.36713303969429,"Not significant"
"HP1BP3",-0.0843030621706328,0.346022374370421,0.549906949452683,0.119560425396796,0.180615140442636,0.348607312496837,0.457663507232575,"Not significant"
"FHIT",-0.475965615576321,1.55347161444086e-08,3.56603944778445e-07,-0.1727892013342,0.0520620777611199,0.142432268106871,0.846391609904137,"Not significant"
"ZNF618",0.0567821310877574,0.526024012474154,0.712092447126029,0.131629439766218,0.140172722565092,0.292010062682383,0.534602182482633,"Not significant"
"C5orf24",0.060988648846838,0.495779134158387,0.688030626967337,0.0994126693523123,0.266136431299677,0.453640005085946,0.343288653361241,"Not significant"
"GPX3",0.0205873306482026,0.818295493455379,0.90473583485562,-0.14376858293727,0.106840315092719,0.241119078526884,0.61776842474848,"Not significant"
"GPRIN3",-0.135226458840923,0.129562662747472,0.283498611242272,0.055821229115799,0.533061298097434,0.70660111690376,0.15082568042402,"Not significant"
"ZNF776",0.293553149606299,0.000848798545692413,0.00470372744737344,0.410491657292838,2.04300855600301e-06,3.31827322533762e-05,4.47908785719921,"Significant"
"SLC16A2",0.144409683164604,0.105222249955801,0.243607857425047,-0.0206224221972253,0.817762517573761,0.902332668726734,0.0446333188254972,"Not significant"
"EPB41L4B",0.0400613985751781,0.654330146937746,0.80478477141698,0.0263990438695163,0.767999339021522,0.8713066094175,0.0598289915522195,"Not significant"
"NR3C2",-0.353162426712313,4.648747242211e-05,0.000370941426789682,-0.132508044660641,0.13752210531635,0.287880703563663,0.540787444592842,"Not significant"
"LOC652326",-0.20804625984252,0.019068982516485,0.0656032450611576,-0.174148153355831,0.0503174218187965,0.138778339787229,0.857678312302994,"Not significant"
"SFPQ",0.153238657667792,0.0854384565385197,0.209630010537607,0.240368391451069,0.00660397468716257,0.0280847530686821,1.55152939024539,"Not significant"
"TNFRSF13C",-0.0917142560026527,0.30512208270601,0.507139226980281,0.145192024618208,0.103377485843274,0.235373227722257,0.628242937047894,"Not significant"
"LOC647359",-0.312928139248759,0.000340908262139414,0.00214798671854884,-0.385877135295712,7.45023496230525e-06,9.94906907731622e-05,4.00221755377676,"Significant"
"ZCWPW1",-0.0449299306336708,0.615518224202921,0.778964939774713,0.0698467379077615,0.434705451932959,0.623247918006687,0.205339163605926,"Not significant"
"DDX6",0.272210114360705,0.00202767951224944,0.00994044989257283,0.197992829021372,0.0258065518388251,0.0828675223628589,1.0816156458338,"Not significant"
"EIF2B5",0.48507803712036,1.16210689755095e-08,2.77516128643114e-07,0.478082817772778,1.99969209862194e-08,6.77123196624892e-07,6.16933230805514,"Significant"
"ZNF138",-0.184726203257315,0.03760780843554,0.111880673102726,-0.323403407684847,0.000208316128908038,0.00163424555260285,2.78668268823916,"Significant"
"ZMYM5",0.395774746906637,4.95492101194754e-06,5.21887112122349e-05,0.3268888263967,0.000190478297544996,0.00151653274934638,2.81914820671379,"Significant"
"ALAS1",0.377739468708616,1.19690421006197e-05,0.000112698027773013,0.373981143931351,1.48356319311874e-05,0.000177907370713415,3.74980605869599,"Significant"
"TRAF3",0.420193569553806,1.11447469699409e-06,1.4066559783191e-05,0.260633436445444,0.0031654077063191,0.0154912621400662,1.8099131969512,"Not significant"
"WNT5B",-0.160216770414455,0.0719646834275265,0.184543825334129,-0.184354448920601,0.0380007721492265,0.112082230539553,0.950463234776346,"Not significant"
"PCCA",0.00298204911886014,0.973443981587871,0.988172899159508,0.223149840644919,0.011815668172925,0.0447898742749166,1.3488201566173,"Not significant"
"EFHC2",-0.368761085667059,1.99029255782276e-05,0.000175326139722112,-0.204343896969978,0.0211978515694518,0.0710709951540295,1.14830760341394,"Not significant"
"ENTPD7",0.477983220847394,2.01497743416331e-08,4.44943497980413e-07,0.305856299212598,0.000498580478772831,0.0033557480645922,2.47421065161702,"Significant"
"PLEKHG1",0.282509608173978,0.00134286634638054,0.00696745193000372,0.363376452943382,3.04280111548382e-05,0.000326734243552955,3.48580534667932,"Significant"
"RAI1",-0.137525979456787,0.123109789198071,0.273159161302526,0.139655599186383,0.117357521924603,0.257419171238108,0.589359112237861,"Not significant"
"RAPSN",-0.146987916514728,0.0991350573454889,0.233402480605948,0.0867638227759124,0.33207562325615,0.524392623151713,0.280343426339388,"Not significant"
"MYO1A",-0.0976577146606674,0.274313733800754,0.473903675663885,-0.265917932133483,0.00258903598152766,0.0131325718264626,1.88165021521543,"Not significant"
"TTC7A",0.274012449653318,0.00182502555547685,0.00907965551715285,0.531110948372839,1.33019964221365e-10,1.00499978373733e-08,7.99783403169791,"Significant"
"C16orf79",0.137092238470191,0.124208665666927,0.274988192495092,0.270628280839895,0.00215729113652643,0.011295585370212,1.94709125775243,"Not significant"
"TBC1D23",0.371209458192726,1.99478746784373e-05,0.000175601322265502,0.292504452568429,0.000887265114402903,0.00541944719914121,2.26604501062149,"Not significant"
"NT5DC2",-0.057707630296213,0.518793361590819,0.706600378100012,0.44276691976003,2.53474993445641e-07,5.72457572719829e-06,5.24225669521769,"Significant"
"FLJ11783",-0.0584165260592426,0.513664105084731,0.702313744895753,-0.0227315335583052,0.799497466099027,0.891089210542924,0.050078814810417,"Not significant"
"TUBD1",0.067134186351706,0.452788832633326,0.651923671753568,0.296125093738283,0.000760853628630945,0.00476578138944556,2.32186588299984,"Not significant"
"ARL11",0.568382077240345,2.2250738585072e-308,3.7073267023962e-306,0.359357424071991,3.76380140533348e-05,0.000390931291769263,3.40789956543674,"Significant"
"GPR34",0.103838582677165,0.244971948661574,0.440376243894811,0.244926415448069,0.00562434220873232,0.0247166507649775,1.6070103787626,"Not significant"
"AFF3",-0.354623640794901,4.81849990343151e-05,0.000383149933850927,0.0649020434945632,0.467979970894771,0.652402509433232,0.185484377136806,"Not significant"
"SUZ12P",-0.0536710254968129,0.548491907420771,0.728590702154128,-0.063326068616423,0.47887173440206,0.661792582577392,0.179278104755134,"Not significant"
"GPR77",0.424411792275965,8.51543511321007e-07,1.11062639716564e-05,0.259139482564679,0.00334813997564477,0.0162304149609339,1.78967037648061,"Not significant"
"GSG1L",-0.0469921728533933,0.599386022530515,0.767232406046564,-0.0331833520809899,0.710756730191701,0.835408950006681,0.078100876308516,"Not significant"
"PPIL1",0.138340534603303,0.12088444902353,0.269382803630025,0.549527645553438,2.22210814734295e-11,2.05536834113975e-09,8.68711033719926,"Significant"
"EIF2S2",0.150039838770154,0.0922305484647583,0.221541757573503,0.334165260592426,0.000134393509718936,0.00113501386741145,2.94499883230039,"Significant"
"CYorf15A",-0.13518817960255,0.129559233176499,0.283498611242272,-0.0150215598050244,0.866718959510286,0.930558712171693,0.0312562205259282,"Not significant"
"GPR42",0.393595331833521,5.63073509574549e-06,5.8393925916678e-05,0.360124906261717,3.6147725323583e-05,0.000377674676667785,3.42288213392318,"Significant"
"RNPC2",0.260961520434946,0.00312650451665585,0.0144568511550348,0.142177540307462,0.110755018880128,0.2471822513976,0.606982716418226,"Not significant"
"UFSP2",0.166695959880015,0.0611270751899026,0.163171998376951,0.511301321709786,1.243781028499e-09,6.46534853223274e-08,7.18940805832489,"Significant"
"CEL",0.176731814773153,0.0469618399525124,0.133113218946064,0.299124718785152,0.000668906967792969,0.00428655894108592,2.36789120025583,"Not significant"
"MTX3",-0.125439398200225,0.159770674480367,0.329265604930587,0.152119656917885,0.0877673680475962,0.209302295043552,0.679226009505147,"Not significant"
"MCM2",0.0488669385076865,0.584887335644302,0.756953728265175,0.512004358830146,1.16342287115107e-09,6.12354728353341e-08,7.21299692436354,"Significant"
"LOC651979",-0.402002484064492,3.42226338366874e-06,3.77800458401588e-05,-0.573637279715036,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
"SERPINB10",0.438689304461942,3.33734115547085e-07,4.94488610898063e-06,0.458989501312336,8.19105054879951e-08,2.21351923477172e-06,5.65491669978908,"Significant"
"ABCA13",0.221122750281215,0.0126210580175898,0.0466617485179343,0.417902840269966,1.28798970381392e-06,2.26288637976637e-05,4.64533725155976,"Significant"
"ATP1B1",0.0286721972253468,0.748661857345145,0.864731598060165,0.33742266591676,0.000114656801114056,0.000996080959678362,3.0017053614632,"Significant"
"FLJ45032",0.460313554555681,7.4501424458583e-08,1.36616715594278e-06,0.278625328083989,0.00157143137264156,0.0087178923713978,2.05958849696052,"Not significant"
"CACNB3",-0.323713442069741,0.000221218427906451,0.00146695688658366,0.109492172853393,0.220110512862101,0.399265353847307,0.398738373967318,"Not significant"
"C10orf47",-0.271102830896138,0.00211763910118693,0.0103191327032272,-0.0594945163104612,0.505914671171147,0.685017340939394,0.164298434377697,"Not significant"
"LOC645558",0.111900074990626,0.210085872828216,0.397708839314153,-0.144251499812523,0.105607039936417,0.239086431905005,0.621445069287753,"Not significant"
"LRRC14",-0.00601682602174728,0.946421984500676,0.974450041960233,0.243485189351331,0.00591904628704602,0.0257553243749206,1.58913297603574,"Not significant"
"PHF16",0.144093316460442,0.105992935140467,0.244941329585653,0.247803008998875,0.00507503999962395,0.0227923833185539,1.64221025981399,"Not significant"
"N6AMT1",0.104559195725534,0.241698795835589,0.436689407858355,0.0957653730783652,0.283754099461362,0.473375067193714,0.324794620224733,"Not significant"
"LOC388955",0.105010311211099,0.239665338789191,0.434137825516399,0.219124953130859,0.0134615151188808,0.0495360916887411,1.30507826147588,"Not significant"
"HTRA4",0.0511635264341957,0.567349979968603,0.743396601532738,0.152271981627297,0.087447392161682,0.208707021801245,0.680462939155756,"Not significant"
"ZNF446",-0.173181477315336,0.0516230440182702,0.143369484982411,0.154275637420322,0.0833246886551492,0.201476774807775,0.695775009841313,"Not significant"
"AEBP2",-0.000445256842894638,0.996056365271519,0.998238611132336,0.0786991469816273,0.378645982441687,0.570713771402492,0.243581647738495,"Not significant"
"ERO1LB",-0.181131655418073,0.0416772993811242,0.121304855984464,-0.234990157480315,0.00795319892131113,0.0326365244921329,1.48629609606567,"Not significant"
"CFHR2",-0.182654902512186,0.0399681106840869,0.11738941124223,-0.299792604049494,0.000649879724490461,0.00417953067189558,2.3788724833086,"Not significant"
"TIGD7",0.341881092988376,9.20030244759065e-05,0.000679596034289293,0.327293072740907,0.000186863685380189,0.00149431518324436,2.82555779080236,"Significant"
"RNF122",0.105180211848519,0.238902598579984,0.43325527843104,-0.0392294713160855,0.661059765049586,0.800597026517885,0.0965860272327532,"Not significant"
"TMEM110",0.439568100862392,3.14615208195719e-07,4.69756915311341e-06,0.41134701912261,1.93809237354073e-06,3.17657759126458e-05,4.49804053209749,"Significant"
"LOC648256",0.06232424071991,0.485866169057604,0.679596761401027,-0.201648622047244,0.0231517409972555,0.0761404773529348,1.11838440475969,"Not significant"
"CCDC146",0.20147315785718,0.0231238574959514,0.0766398538717746,0.312623489383727,0.000345734446371854,0.00247463241430142,2.60648930270882,"Significant"
"TBX18",-0.281528697871122,0.00134402642274912,0.00697203314844231,-0.447498429149613,1.32912803539055e-07,3.32731664103391e-06,5.4779058679288,"Significant"
"PALB2",-0.367794408210708,2.1004283258137e-05,0.000183508673876673,-0.116124326438314,0.193560279210153,0.365681689918768,0.436896784716155,"Not significant"
"NDFIP2",-0.0194624109486314,0.827850925617502,0.909912688405886,-0.0644274934383202,0.47124526387583,0.655126109110871,0.183675092039858,"Not significant"
"NT5C3L",-0.0341031589801275,0.70311078392064,0.836069770897976,0.250105455568054,0.00467053077359391,0.0213027345418508,1.67156464443874,"Not significant"
"LOC653650",-0.149404394867396,0.0936446218388136,0.224073202180603,-0.248919445010234,0.00477245618668492,0.0216615957425232,1.66430955340574,"Not significant"
"NOTCH2NL",0.466248359580052,4.84570080150693e-08,9.52445206758695e-07,0.243907011623547,0.00583139620129689,0.0254399335925834,1.59448402668763,"Not significant"
"CLDN18",0.0656460911136108,0.462885410656199,0.660151581355893,0.0659683164604424,0.460688650964646,0.646140359550649,0.189673130987833,"Not significant"
"AKT1S1",-0.300870594300712,0.000620217950240051,0.0035822000482299,-0.201689632545932,0.0231233450131132,0.0760669766193666,1.11880384499935,"Not significant"
"DNAI2",0.0673743907011623,0.451170702745611,0.650432342776511,0.131380061867267,0.140790247719506,0.292835800460901,0.533375829962764,"Not significant"
"SLC27A2",-0.164393994874378,0.0647623640455925,0.170399112844913,-0.041775173929143,0.640978476856615,0.787083854086713,0.103978996450129,"Not significant"
"CXorf48",-0.337229330708661,0.000115748197557545,0.000831081307748368,-0.439468503937008,3.16728302400658e-07,6.92316886194453e-06,5.15969507544961,"Significant"
"DUS1L",0.0130120453693288,0.884418414154115,0.941256328487376,0.214771981627297,0.0154641888589714,0.0551863159578528,1.25816859692184,"Not significant"
"ZDHHC20",0.467490391826022,4.42365747341437e-08,8.80496822576204e-07,0.312119188226472,0.000377009201554986,0.00265765606666346,2.57550122279691,"Significant"
"IL17RC",-0.106193757030371,0.234387716049865,0.427556251411094,-0.34620477127859,7.40923663129381e-05,0.000693743894330931,3.15880082609637,"Significant"
"USP11",-0.257481486689164,0.00356203246912478,0.0161588847621187,0.00616329208848894,0.945119130057343,0.970818282493476,0.0128620536099129,"Not significant"
"HNRNPA3",0.154355181252951,0.0831497903129638,0.205416886732507,0.142353716587941,0.110371623154751,0.246698620020466,0.607833279854297,"Not significant"
"CHMP7",0.257229565054368,0.00359558817297673,0.0162758911198131,0.265677727784027,0.00261301782631546,0.0132328734887823,1.87834583949969,"Not significant"
"ARHGAP18",-0.0286018935133108,0.749257652294941,0.865040268729036,0.190927305961755,0.0316815952455943,0.0974660375133171,1.01114668984058,"Not significant"
"ZNF331",-0.270347065991751,0.00218110559905446,0.0105916538440373,0.107541244844394,0.228478501236194,0.40881093895181,0.388477491878117,"Not significant"
"KCNE3",0.507326975720829,1.15040548159971e-09,3.98664621371449e-08,0.422833507384551,7.33480599495688e-07,1.4140719082538e-05,4.84952850527478,"Significant"
"LOC730746",-0.112471457383559,0.208046376964941,0.394917669991018,0.220994183824208,0.0125317794395419,0.0468688923620388,1.32911530990498,"Not significant"
"DARS2",0.102795894843179,0.250124773846482,0.446335852557178,0.334725251226648,0.000119852520350075,0.00103372285206978,2.98559588285764,"Significant"
"PHLPP",0.296136811023622,0.000760472889260998,0.00427547204936703,0.26088535808024,0.00313549693265785,0.0153803796702552,1.81303294368533,"Not significant"
"SIDT1",-0.351096737907761,5.77835382751631e-05,0.000450503885796352,-0.0345484158230221,0.699420166351185,0.827301925962834,0.0823359646318207,"Not significant"
"PTRH1",0.0129124484439445,0.885297209681479,0.941807343018571,0.22418682039745,0.0114213947568505,0.0435842364155319,1.36067055833785,"Not significant"
"PSEN1",0.471491844769404,3.28926656268029e-08,6.79988968368722e-07,0.300929180727409,0.000618642209262431,0.00400628554513089,2.39725809991134,"Significant"
"SMC6",0.216934138507536,0.0142935950007872,0.0518099058672822,0.398915563653941,3.39358327110011e-06,5.11865476724267e-05,4.29084416088491,"Significant"
"C14orf72",0.423380671166104,9.09727053062572e-07,1.17614711860233e-05,0.319477643419573,0.000269428221410181,0.00201263201379417,2.69623562351562,"Significant"
"LOC645904",-0.10269614735658,0.250224023228626,0.446417969111403,0.228164838770154,0.0100141569776322,0.0392500662720439,1.40615960563061,"Not significant"
"LOC647890",0.0021032557989685,0.981276837765678,0.991443876203634,-0.39230993436888,5.07563928796408e-06,7.19425401948666e-05,4.14301423188952,"Significant"
"NR2C2AP",-0.398077193475816,4.32484966205471e-06,4.62033514427323e-05,0.100510873640795,0.260486166343069,0.447398261139644,0.34930570816725,"Not significant"
"IMPAD1",0.367249015748031,2.47272420631368e-05,0.000211819095358005,0.400713582677165,3.69681352565134e-06,5.50018518579905e-05,4.25962268799362,"Significant"
"PTPRO",0.327685601799775,0.000183415033268295,0.00124247141141546,0.485353393325834,1.13715714777135e-08,4.20731421776166e-07,6.37599505205619,"Significant"
"UAP1L1",0.0486678159388059,0.586883503473265,0.75852265816726,0.25995128531513,0.00316284048334979,0.0154873304244059,1.8100234358151,"Not significant"
"CRISP1",0.344028789412614,7.48688298591412e-05,0.000565993056017468,0.0248231053488287,0.781765544577839,0.880137796394767,0.0554493283851098,"Not significant"
"MAP1B",-0.0905073738450274,0.311557087345074,0.514065107588846,-0.212695404327721,0.0163595482015643,0.0577041187113786,1.23879318736791,"Not significant"
"C19orf20",0.0305000937382827,0.733224320734452,0.85515388021901,0.281214848143982,0.00141543828614823,0.00801327899216997,2.09618973649887,"Not significant"
"LOC646043",0.183023997000375,0.0395629468348674,0.116444101476185,0.211971550431196,0.0168857766446496,0.0592426794872038,1.22736530700109,"Not significant"
"CDKL1",-0.329701457779251,0.000153577402209999,0.00106442255157062,-0.168814106460662,0.0577925097787896,0.154000157220103,0.812478835788287,"Not significant"
"ARHGAP27",0.475991282339708,2.34498406922266e-08,5.07619184697957e-07,0.291537776527934,0.000924134150986242,0.00560247978425611,2.25161970187935,"Not significant"
"CYYR1",0.386006025623225,7.39374692137441e-06,7.40227929943728e-05,0.402483482265562,2.72053043665278e-06,4.22790372974113e-05,4.3738749102289,"Significant"
"CCT4",0.026053383952006,0.770952741638873,0.877665159587892,0.295744281964754,0.000773323495974987,0.00482517563096414,2.31648687420197,"Not significant"
"FMO4",0.0882428758905137,0.323416904951537,0.527305159203923,0.301210395575553,0.000611129877428318,0.00396784944160492,2.40144481532852,"Significant"
"LTBP4",-0.0859755811773528,0.336041610072911,0.540033321320356,0.207788479565054,0.0192205472683733,0.0658097099516882,1.18171002329602,"Not significant"
"LOC646447",-0.401947415676131,2.81286568486992e-06,3.1820543060091e-05,-0.502355910134687,1.76900058751012e-09,8.78944812244368e-08,7.05603839283314,"Significant"
"LOC283871",0.108332161604799,0.225059413495288,0.416145179861223,0.241428805774278,0.00636340659960631,0.027280144165815,1.56415333891833,"Not significant"
"ZNF320",0.0103522215973003,0.907932425284255,0.953128260357447,0.0235458848893888,0.792473527440683,0.887050063620724,0.0520518686229951,"Not significant"
"CYLC2",0.114325553055868,0.200323427358286,0.385198495025001,0.00941483877015373,0.916239467846469,0.956421407831271,0.0193507115201504,"Not significant"
"psiTPTE22",-0.0773107619030314,0.387627632773792,0.591197972408275,0.16576467848472,0.062531271392372,0.16321417172469,0.787242134585708,"Not significant"
"SLC1A3",0.479734955005624,1.7616177674022e-08,3.9749364493338e-07,0.464232986501687,5.6132441999051e-08,1.613984123719e-06,5.79210074161837,"Significant"
"PNMA1",0.189415776152981,0.0330762371947646,0.101603240560554,0.329255718035246,0.000170204380499318,0.00138268389053353,2.8592770970337,"Significant"
"RPL10L",-0.0113013217097863,0.89953170209129,0.949215366923331,0.0740063742032246,0.407793885461814,0.598826029553131,0.222699330163324,"Not significant"
"MBIP",-0.104037928908308,0.244416996072186,0.439705913777628,0.455826501902354,7.23705452692173e-08,2.00304790806187e-06,5.69830866330848,"Significant"
"PGLYRP4",-0.392172830466714,5.11775902735955e-06,5.38059754990969e-05,-0.246309776639651,0.00524697431599889,0.023380911586294,1.63113856036069,"Not significant"
"IGSF11",-0.180973472065992,0.0418582545685846,0.121718888891704,-0.14063085864267,0.114720427266282,0.253458104735777,0.596093816945024,"Not significant"
"ACHE",-0.333973392860628,0.000124417214000005,0.000885491566344025,-0.448987841802711,1.19362139491335e-07,3.05472832209966e-06,5.51502740848511,"Significant"
"LOC344167",-0.229184242594676,0.00967913442461307,0.0374181535016657,-0.372480783652043,1.86083661058324e-05,0.000215546907392559,3.66645820390256,"Significant"
"LOC649571",-0.122826443569554,0.16870175944163,0.341901688882872,-0.0368039932508436,0.680833779798088,0.814991463002518,0.0888469404505961,"Not significant"
"STARD13",-0.0696006749156355,0.436328603194735,0.636013402536289,-0.241868203974503,0.00626603462243967,0.0269482333446085,1.56946970074948,"Not significant"
"EPHX2",-0.306746812898388,0.000479326879720958,0.00287401929621058,-0.0805446194225722,0.367540545325744,0.559641262473545,0.252090272371903,"Not significant"
"FUT8",-0.212616312535838,0.0164004404886555,0.0578951427324376,0.272219301033904,0.00196076222602613,0.0104492304267298,1.9809156936421,"Not significant"
"MXRA7",0.375843644544432,1.54623996041258e-05,0.000140136351455404,0.287132077240345,0.0011106415023148,0.0065393469592179,2.18446561959146,"Not significant"
"ZNF280C",0.0629628327709036,0.481401413178023,0.67556772390372,0.0654644731908511,0.464126130151066,0.649116088079975,0.187677626922223,"Not significant"
"SNAPC5",0.030564538807649,0.732681953322848,0.855027842833598,0.0249578177727784,0.780335099604018,0.879471879717668,0.0557780421402161,"Not significant"
"LOC649864",-0.00412156115480317,0.963319350377573,0.983769748991288,-0.0593686424480425,0.507317336154854,0.686026981239451,0.163658803283078,"Not significant"
"DUSP10",0.243203974503187,0.00597813121001402,0.0251385263434302,0.377050524934383,1.44612491466094e-05,0.00017416494364746,3.75903925640414,"Significant"
"ANKRD34A",-0.329390949262969,0.000155927300473369,0.00107892600456807,-0.265842159147617,0.00252091701474427,0.0128414155039382,1.89138710152677,"Not significant"
"DUSP26",0.333526668541432,0.000138616750271931,0.000973334864664111,0.422156214848144,9.83742635010619e-07,1.80788757883361e-05,4.74282857906541,"Significant"
"JARID1D",-0.0143712504686914,0.87243996532608,0.934587289774285,-0.115303946381702,0.196479779791892,0.369504767512649,0.432379953775033,"Not significant"
"TRIM9",0.363798275215598,2.97517576810026e-05,0.000249170821563305,0.302393841394826,0.000580427777957983,0.00379890282665059,2.42034181526054,"Significant"
"ZNF276",0.284700740532433,0.00122775620293198,0.00645001426384751,0.152125515560555,0.0877550440048943,0.209292743588884,0.67924582887076,"Not significant"
"HEXDC",0.0291818991376078,0.744346810081369,0.862241419717168,-0.0816108923884514,0.361216697057525,0.553192773391179,0.257123501912028,"Not significant"
"RPE",0.334475768653918,0.000132383669956526,0.000934785504472701,0.513568616422947,1.00069437453054e-09,5.48506966640824e-08,7.2608178520374,"Significant"
"C14orf21",0.386992641544807,8.25179814171391e-06,8.11598864141439e-05,0.25526106111736,0.00386775476704735,0.0182072771427861,1.739754997109,"Not significant"
"MGC57359",-0.187382827146607,0.0350337930843435,0.106207398506928,-0.452890654293213,1.26105537470498e-07,3.18543094098419e-06,5.4968318058306,"Significant"
"FLJ25006",0.321762514060742,0.000242329358610247,0.00158976905691661,0.274969535058118,0.00181840741083814,0.00981955613850112,2.00790814265667,"Not significant"
"BCAN",-0.0481404668166479,0.590486395610249,0.761106984331074,-0.0272661229846269,0.76060556303392,0.866434635532482,0.0622641952100905,"Not significant"
"C21orf81",0.0323749068108633,0.717849748308362,0.845879903409212,0.210129315079954,0.0177323273687796,0.0616028202528482,1.21039940484512,"Not significant"
"CAND2",-0.0690441038620172,0.440012756739053,0.639530961686761,0.158903965129359,0.0743967498746347,0.185551282419269,0.731536039721625,"Not significant"
"ZNF3",0.0218556984903955,0.807312086004956,0.899201557101057,0.217962331802018,0.0138281442155132,0.0505490173718154,1.2962872822915,"Not significant"
"TUBE1",-0.13974620359955,0.117037778973107,0.263047479112418,0.00195678665166854,0.982581404548856,0.990296260747694,0.0042348607962434,"Not significant"
"ZNF76",-0.00855947694038245,0.923827584362786,0.962551339479518,0.287712082864642,0.0010842588335307,0.00640198732522853,2.19368519001518,"Not significant"
"TFAP4",-0.297841676040495,0.000706905875611528,0.00400744590457648,-0.00299376640419947,0.97333957159067,0.985561648555144,0.00631620467735292,"Not significant"
"SCMH1",-0.199187992125984,0.0249113002858043,0.0811843787422991,0.138369422572178,0.120716491656579,0.262702725853116,0.580535420868955,"Not significant"
"ZNF45",0.176532620922385,0.0472137335542846,0.133661564362805,0.186673931383577,0.0357390502166635,0.106890010033409,0.971062882163544,"Not significant"
"C10orf63",-0.350657339707537,5.9097761928507e-05,0.000459895017741821,-0.373441601049869,1.76528007900813e-05,0.000205747351595123,3.68666574637099,"Significant"
"CRB3",-0.370840906861025,1.77148149255334e-05,0.000158382028682123,-0.139093168666325,0.118856035321187,0.259687276825509,0.585549327767051,"Not significant"
"SMA5",0.114639158346284,0.199359106554623,0.38372548097374,0.0594477342399257,0.506750802369062,0.685615903770718,0.163919116931188,"Not significant"
"LOC653598",-0.16557134299345,0.0628421102887253,0.166615105592116,-0.129962460692251,0.145308210443739,0.298872569208146,0.524513943067827,"Not significant"
"CLEC10A",-0.303518700787402,0.000552570071361645,0.00324512381544996,0.0746215316835395,0.403899256672681,0.59491255773245,0.225546863658078,"Not significant"
"JSRP1",-0.121180164979378,0.174516254777734,0.350355446373525,0.189790729283839,0.0327255123885387,0.0999443027656284,1.0002419574035,"Not significant"
"TEAD4",0.371355924259468,1.97890433129934e-05,0.000174753436543209,0.272309711286089,0.00201976064056157,0.0106979279907134,1.97070032972957,"Not significant"
"USP26",0.096260569373125,0.281668849863613,0.481976915848373,0.0833979005524138,0.351243929994239,0.543277144640665,0.264978565102903,"Not significant"
"LOC652508",-0.103876815998916,0.245152249083103,0.440485761820248,-0.137903862462451,0.122073525536368,0.264871445213164,0.576964858821656,"Not significant"
"DMRTB1",-0.482552962129734,1.41626142104045e-08,3.29009428365251e-07,-0.515583989501312,8.20307434499133e-10,4.65871664662837e-08,7.33173370349211,"Significant"
"IRS4",-0.192491563554556,0.0302912267622901,0.0948235627861709,-0.491639716910386,6.87436448373176e-09,2.80311403640531e-07,6.5523592338936,"Significant"
"NHS",-0.14255835208099,0.109795333160926,0.251144721065163,-0.0178278496437945,0.842113941882504,0.916897246021634,0.0376793317086353,"Not significant"
