"logFC","AveExpr","t","P.Value","adj.P.Val","B","probe","gene","rho_inflammatory","p_inflammatory","fdr_inflammatory","rho_oxphos","p_oxphos","fdr_oxphos","neglog10FDR_oxph","status_oxph"
0.399337821139404,6.74491133712512,3.10080380355181,0.00372211385741311,0.0417395042700671,-2.13677215441321,"ILMN_1758356","OR2W5",-0.506860470566179,1.87479633693724e-09,5.98578693413757e-08,-0.570069366329209,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
-0.556320832544752,7.2051027007861,-5.23235051738136,7.22569285739596e-06,0.000613762932939305,3.70834629368148,"ILMN_1813846","P2RX4",0.29177798087739,0.000914843749067744,0.00500359867017291,0.569717847769029,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
-1.25737374759891,8.76617554021738,-10.8613994863383,5.91189510572513e-13,1.31209958479945e-08,18.9655748925864,"ILMN_2112417","PGAM1",0.547068335208099,2.2250738585072e-308,3.7073267023962e-306,0.567444694413198,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
-0.598608620852258,6.59387138897054,-3.8459552307995,0.000467419915266492,0.0100446913803393,-0.218884050422572,"ILMN_1801939","CCNB2",0.258032199100112,0.00348965888323166,0.0158734998812557,0.56424587551556,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
-0.226485011562265,6.70459617414719,-3.03331518542191,0.00445046366737401,0.0470732506196042,-2.29973013304846,"ILMN_1791222","GLYCTK",0.358414182602175,3.95487165510386e-05,0.000320969728937929,0.562564445069366,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
-0.45809794567124,6.50166502089975,-6.1713968944767,3.9788176280554e-07,0.00010192572953551,6.45558459540076,"ILMN_1811579","HOMER3",0.308398950131234,0.000445413892307454,0.00270223489668754,0.561668072740907,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
1.63264744039746,8.10809861728093,4.96797166040488,1.6278210667945e-05,0.00104943925393358,2.9396923812305,"ILMN_2303170","MBNL3",-0.433445819272591,4.72991573484491e-07,6.65920257263364e-06,-0.561199381327334,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
0.430092153574294,6.88805425615646,4.52698278113036,6.22669388287972e-05,0.00259284421131552,1.67277696390892,"ILMN_1695601","LOC161527",-0.382557649043869,1.06209576720872e-05,0.000101025585660507,-0.561052915260592,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
-0.443944586939525,7.06875473185513,-3.70394306706802,0.000702910758233819,0.0134157816715233,-0.599041498278011,"ILMN_2406468","NFU1",0.441729940007499,2.71930690309965e-07,4.16656774513302e-06,0.55882077240345,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
0.298561627018631,7.00486530016277,3.28206876468418,0.00228397029382031,0.0298592558931992,-1.68928813668909,"ILMN_1732426","CRHR1",-0.366475674915636,2.57783736935965e-05,0.000219329761162392,-0.557320959880015,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
-0.297855849185687,6.3378857700037,-3.3290134526387,0.00200881952762106,0.0273533265466555,-1.57119158118894,"ILMN_1727055","C12orf48",-0.000796775403074616,0.992922414339231,0.997203106557052,0.557279949381327,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
-0.33692733250192,6.7471300902006,-4.13477934800774,0.000200932150226615,0.00569776273465689,0.571054262854903,"ILMN_1781419","C11orf73",0.404410386201725,2.96039807634393e-06,3.32502925012218e-05,0.556946006749156,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
-0.314044320485099,7.0339756210546,-3.60070283482949,0.000942472157076048,0.0164681234091595,-0.87153759458359,"ILMN_1745807","TMEM62",0.378743672665917,1.31594533648487e-05,0.000122073410358927,0.555575084364454,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
-0.272768188163564,6.47675404225776,-3.95499246035852,0.00034057726613472,0.00816766207330356,0.0768544478415247,"ILMN_1760855","OCRL",0.234937429696288,0.00796755630782294,0.0319298740281168,0.554614266966629,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
0.987520911700909,7.82864600724784,3.45819202657885,0.00140574430286898,0.021472469237219,-1.24185040133563,"ILMN_1658957","LOC653635",-0.548251781027371,2.2250738585072e-308,3.7073267023962e-306,-0.554086989126359,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
